,username,source_freq_map
317,1033984048056729600,"{'TweetDeck': 90, 'Wildmoka': 52, 'Twitter Web Client': 31, 'Twitter Web App': 13, 'Twitter Media Studio': 9, 'Twitter for iPhone': 4, 'Periscope': 1}"
318,130668812,"{'Sprout Social': 184, 'Loomly': 13, 'Twitter for iPhone': 2, 'Twitter Web App': 1}"
319,1019791885,{'twittbot.net': 200}
320,56246250,"{'Twitter Web Client': 197, 'Twitter Web App': 3}"
321,27737579,"{'Twitter Web Client': 169, 'Blog do Torcedor': 25, 'Twitter Web App': 6}"
322,14392252,"{'Sprout Social': 148, 'Twitter for iPhone': 42, 'Twitter Web App': 10}"
323,226061405,"{'Bollywoodlife': 114, 'TweetDeck': 74, 'Twitter Web App': 11, 'Twitter for Android': 1}"
324,47070156,{'Borsagundem Social App': 200}
325,16557431,"{'Dimelo Digital': 195, 'Twitter for Advertisers': 3, 'Twitter Web App': 2}"
326,129633845,{'Twitter for iPhone': 198}
327,103652362,{'Twitter Web Client': 182}
328,2800469755,"{'Hootsuite': 89, 'Twitter Web App': 82, 'Twitter Web Client': 25}"
329,1342207069,{'Twitter for iPhone': 200}
330,1678548306,{'Twitter for Android': 199}
331,62159419,"{'Twitter Web App': 197, 'Twitter Web Client': 2}"
332,367926511,"{'Twitter for Android': 132, 'Twitter Web Client': 27, 'LinkedIn': 18, 'Tweepsmap': 15, 'Twitter Web App': 7}"
333,2532821389,{'Twitter for Android': 200}
334,564474061,{'Twitter for iPhone': 200}
335,244714785,"{'Twitter Web App': 103, 'Twitter for Android': 97}"
336,544333505,{'Hootsuite Inc.': 200}
337,30323859,"{'Twitter for Android': 199, 'Twitter Web App': 1}"
338,76593802,"{'Twitter for Android': 80, 'Twitter Web Client': 55, 'TweetDeck': 54, 'Twitter Web App': 11}"
339,600499984,"{'Instagram': 194, 'TweetDeck': 3, 'Twitter Web App': 2, 'Twitter for Android': 1}"
340,15032862,"{'True Anthem': 80, 'TweetDeck': 60, 'SocialNewsDesk': 37, 'Twitter Web App': 22, 'Twitter for iPhone': 1}"
341,40212757,"{'Twitter Web App': 126, 'Hootsuite Inc.': 50, 'Twitter for iPhone': 24}"
342,266956478,"{'Twitter Web Client': 109, 'SocialOomph': 91}"
343,71208005,"{'Twitter Web App': 129, 'Orlo': 71}"
344,488970833,"{'Twitter for Android': 176, 'TweetDeck': 15, 'Buffer': 5, 'dlvr.it': 3}"
345,21273590,"{'Tweetbot for iΟS': 159, 'TweetDeck': 35, 'Twitter Web App': 6}"
346,203145074,"{'1m-demo4': 184, 'Twitter Web App': 7, 'Twitter for iPhone': 5, 'TweetDeck': 2, 'Twitter Web Client': 2}"
347,14105540,"{'TweetDeck': 132, 'dlvr.it': 58, 'Twitter Web App': 6, 'Twitter for iPhone': 4}"
348,486624314,"{'Twitter Web App': 174, 'Twitter Web Client': 26}"
349,34239016,"{'dlvr.it': 114, 'Twitter Web App': 68, 'TweetDeck': 9, 'Twitter for Android': 8, 'Twitter for iPhone': 1}"
350,57339160,"{'Twitter Web App': 144, 'Sprout Social': 50, 'Twitter for iPhone': 4, 'Twitter for Android': 2}"
351,2811559122,"{'TweetDeck': 176, 'Twitter Media Studio': 16, 'Twitter Web App': 8}"
352,34927577,"{'Hootsuite Inc.': 182, 'Twitter Web App': 18}"
353,461804603,"{'Crowdfire App': 154, 'Twitter for Android': 24, 'Twitter Web App': 21, 'Twitter Web Client': 1}"
354,2363231167,{'Mobile Web (M2)': 200}
355,41246008,"{'Twitter Web Client': 105, 'Buffer': 68, 'Twitter for iPhone': 17, 'Twitter for Android': 5, 'Hootsuite': 5}"
356,47923477,"{'Buffer': 182, 'Twitter for Android': 18}"
357,25552667,"{'TweetDeck': 114, 'Twitter Web App': 77, 'Twitter for Android': 9}"
358,6776102,"{'Revive Social App': 196, 'TweetDeck': 3, 'Twitter for Android': 1}"
359,9983602,{'コピペ運動会': 200}
360,9609372,"{'SocialFlow': 143, 'TweetDeck': 57}"
361,1388988012,"{'TweetDeck': 198, 'Twitter for Android': 2}"
362,16542230,"{'Twitter Web App': 175, 'TweetDeck': 25}"
363,1484162798,"{'SocialOomph': 173, 'Twitter for Android': 18, 'Twitter Web App': 7, 'Paper.li': 2}"
364,20812193,"{'TweetDeck': 161, 'Twitter Web App': 39}"
365,911951797622902784,{'Twitter Web Client': 1}
366,1002309236,{'Twitter for Android': 170}
367,2655791,"{'Twitter Web App': 91, 'Tweetbot for iΟS': 86, 'Twitter for iPad': 15, 'Twitter Web Client': 8}"
368,100766356,"{'Twitter Web App': 184, 'TweetDeck': 12, 'Instagram': 4}"
369,953692489,{'Twitter for iPhone': 198}
370,2835312057,"{'Twitter Web Client': 121, 'Twitter Web App': 79}"
371,189231119,"{'Instagram': 190, 'TweetCaster for Android': 10}"
372,21658412,{'Crowdfire Inc.': 200}
373,380944344,"{'Twitter for iPhone': 154, 'TweetDeck': 27, 'Twitter Web App': 14, 'LaterMedia': 4, 'Twitter Web Client': 1}"
374,36204399,"{'dlvr.it': 189, 'Twitter Web App': 11}"
375,243173367,"{'Twitter for iPhone': 125, 'Twitter Web App': 74}"
376,103618826,{'Twitter for iPhone': 200}
377,34238668,"{'DogTrack_Oficial': 198, 'Twitter for Android': 2}"
378,415781653,"{'Hootsuite Inc.': 187, 'Twitter Web App': 8, 'AWeber Email Marketing': 5}"
379,31744917,{'Metricool': 200}
380,14448642,{'Dmr news': 200}
381,79194034,"{'Twitter Web App': 166, 'Twitter for Android': 31, 'Instagram': 3}"
382,178866422,"{'Hootsuite': 190, 'TweetDeck': 6, 'Twitter for Android': 4}"
383,118667208,"{'Twitter for iPhone': 129, 'Echofon': 70, 'LINE BLOG': 1}"
384,313481830,"{'Buffer': 138, 'Twitter Web Client': 62}"
385,60851517,"{'dlvr.it': 142, 'Twitter Web Client': 58}"
386,1564498860,"{'erased994719': 181, 'Crowdfire Inc.': 9, 'ReverbNation': 5, 'Twitter for iPhone': 5}"
387,218570536,{'dlvr.it': 200}
388,190608775,"{'TweetDeck': 112, 'Twitter for Android': 58, 'Twitter Web Client': 28, 'Twitter Web App': 2}"
389,14607140,"{'IFTTT': 154, 'MeetEdgar': 31, 'Twitter Web App': 12, 'TweetDeck': 2, 'Twitter for Android': 1}"
390,16308920,"{'dlvr.it': 192, 'Hootsuite Inc.': 6, 'Twitter Web App': 1, 'Twitter for Android': 1}"
391,280986369,{'twittbot.net': 200}
392,2150223160,{'Twitter for iPhone': 200}
393,920610398,{'Twitter for iPhone': 196}
394,567373425,"{'Hootsuite Inc.': 199, 'Twitter for iPhone': 1}"
395,710772673,"{'Twitter for Android': 186, 'Instagram': 13}"
396,247062249,"{'Twitter for iPad': 121, 'Hootsuite Inc.': 35, 'Twitter for Android': 22, 'Twitter Web App': 20, 'Twitter Web Client': 1}"
397,14276189,"{'TweetDeck': 173, 'Twitter for iPhone': 22, 'Twitter Web App': 3, 'Twitter for iPad': 1, 'Twitter Web Client': 1}"
398,123750057,"{'CoSchedule': 184, 'WordPress.com': 13, 'Twitter Web Client': 3}"
399,706253784,{'Twitter for iPhone': 194}
400,737927700,{'Twitter for iPhone': 200}
401,111809956,"{'Janetter Pro for Android': 129, 'Twitter for Android': 66, 'Twitter Web App': 5}"
402,776489862,"{'Twitter Web App': 151, 'Twitter for Android': 49}"
403,47302521,"{'DogTrack_Oficial': 184, 'Twitter Web Client': 16}"
404,705846704,"{'Echofon': 125, 'Twitter for iPhone': 26, 'Twitter Web App': 21, 'TweetDeck': 11, 'IFTTT': 8, 'Twitter Web Client': 7, 'Instagram': 1}"
405,986775452,{'Twitter for iPhone': 199}
406,44683523,"{'Twitter for iPhone': 192, 'Instagram': 5}"
407,36984408,"{'Twitter Web App': 125, 'Twitter for iPhone': 40, 'Sprout Social': 35}"
408,303238869,"{'Twitter for iPhone': 99, 'Twitter for iPad': 87, 'Twitter for Android': 6}"
409,735613874,"{'Twitter for Android': 168, 'Twitter Web App': 32}"
410,865209535,"{'Twitter for iPhone': 148, 'Tweetbot for iΟS': 52}"
411,44668684,"{'Buffer': 102, 'dlvr.it': 91, 'Mailchimp': 7}"
412,1424567636,"{'Twitter for Android': 164, 'Twitter for iPhone': 15, 'erased8940759': 6, 'inmortales_100k': 3, 'Mundodeck': 1, 'SoyMuyDistraido': 1, 'SoyMuyDistraido 11': 1}"
413,2185879122,"{'Twitter for Android': 186, 'Buzz Media Inf': 13}"
414,4062837748,{'Tweet Jukebox': 200}
415,131472597,"{'SocialOomph': 182, 'Twitter for Android': 17, 'Twitter Web App': 1}"
416,3900596183,"{'dlvr.it': 158, 'Google': 41, 'Twitter for iPhone': 1}"
417,49337907,"{'Twitter for iPhone': 122, 'Twitter for iPad': 41, 'Twitter Web App': 36}"
418,105719173,{'Twitter for iPhone': 200}
419,15792031,"{'AgoraPulse Manager': 195, 'Twitter Web App': 2, 'Twitter for iPhone': 2, 'Twitter Web Client': 1}"
420,703515914524872705,{'Twitter for iPhone': 19}
421,603385285,{'Buffer': 200}
422,1416121214,"{'Twitter for iPhone': 170, 'Twitter for BlackBerry®': 21}"
423,821215184660393986,"{'Twitter Web Client': 9, 'Hootsuite': 1}"
424,172425532,"{'twittbot.net': 82, 'TweetDeck': 73, 'Twitter for Android': 44, 'Twitter for iPhone': 1}"
425,71515969,"{'Coosto': 197, 'Twitter Web App': 2, 'Twitter Ads': 1}"
426,39941540,"{'Twitter for Android': 146, 'Twitter Web App': 53, 'Twitter Web Client': 1}"
427,921426764,"{'Twitter Web App': 83, 'Twitter for iPhone': 78, 'WordPress.com': 39}"
428,13862172,"{'Twitter Web Client': 199, 'Twitlonger': 1}"
429,308287890,"{'Twitter for iPhone': 199, 'Twitter Web App': 1}"
430,2549172114,"{'Peing': 134, 'Twitter for iPhone': 66}"
431,59985934,{'Twitter Web App': 199}
432,3300861167,"{'Twitter for iPhone': 194, 'Twitter Web App': 5}"
433,40364991,"{'Twitter for Android': 144, 'Twitter Web Client': 54}"
434,2876076186,"{'تطبيق قرآني': 198, 'Twitter for iPhone': 2}"
435,627253333,"{'تطبيــق دعـــاء': 120, 'تطبيق تدبُّر': 80}"
436,61710647,"{'Twitter for iPhone': 143, 'TweetDeck': 49, 'Twitter for Android': 6}"
437,11436952,"{'Twitter for Android': 174, 'TweetDeck': 23, 'Twitter for iPad': 3}"
438,200570353,"{'Tweetbot for iΟS': 109, 'Facebook': 58, 'Twitter for iPad': 14, 'Twitter Web Client': 10, 'Twitter for iPhone': 7, 'Twitter Web App': 1}"
439,19916572,{'Twitter for iPhone': 200}
440,1004764640486854656,{'Twitter for iPhone': 160}
441,2752601,{'Twitter for Android': 200}
442,18871948,"{'Twitter Web App': 138, 'TweetDeck': 31, 'Twitter for iPhone': 17, 'Twitter Web Client': 14}"
443,25417360,"{'Twitter Web App': 141, 'Tweetbot for iΟS': 57, 'Twitter for iPhone': 2}"
444,80921539,"{'Twitter for iPhone': 154, 'Tweepsmap': 45}"
445,45406850,"{'Twitter for iPhone': 147, 'Twitter Web App': 53}"
446,1408706821,"{'Twitter for iPhone': 97, 'Vine - Make a Scene': 88, 'iOS': 6}"
447,18678924,"{'Twitter for iPhone': 191, 'Twitter Web App': 9}"
448,148711787,"{'Alarabiya Social Media Poster': 74, 'Wildmoka': 56, 'Twitter Media Studio': 33, 'Twitter for iPhone': 19, 'Twitter Web App': 18}"
449,23573083,{'Alarabiya Social Media Poster': 200}
450,742143,"{'SocialFlow': 140, 'TweetDeck': 51, 'Twitter Web App': 8, 'Twitter Media Studio - LiveCut': 1}"
451,6017542,"{'TweetDeck': 131, 'SocialFlow': 58, 'Twitter for iPhone': 6, 'Twitter Media Studio': 5}"
452,759251,"{'SocialFlow': 175, 'Twitter Media Studio': 13, 'TweetDeck': 12}"
453,33884545,"{'SocialFlow': 189, 'Twitter Web App': 8, 'TweetDeck': 3}"
454,1367531,"{'Twitter Media Studio': 92, 'Twitter Web Client': 66, 'TweetDeck': 42}"
455,2367911,"{'Twitter Web App': 168, 'Twitter Media Studio': 19, 'Twitter for iPhone': 8, 'Twitter for Advertisers': 5}"
456,19923144,"{'Twitter Media Studio': 94, 'Twitter Web App': 62, 'Hootsuite Inc.': 27, 'Twitter for iPhone': 15, 'Twitter for Advertisers': 2}"
457,19426551,"{'Twitter Media Studio': 106, 'Twitter Web App': 81, 'Twitter for iPhone': 13}"
458,17471979,"{'Khoros': 123, 'TweetDeck': 52, 'Twitter Media Studio': 17, 'Twitter Web App': 8}"
459,18219976,"{'Socialbakers': 90, 'Twitter Web App': 46, 'Twitter for iPhone': 33, 'Twitter Media Studio': 19, 'Twitter for Android': 7, 'Twitter Media Studio - LiveCut': 5}"
460,1652541,"{'True Anthem': 113, 'Twitter Media Studio': 43, 'SocialFlow': 33, 'Twitter Web App': 11}"
461,30973,"{'Lithium Tech': 197, 'Twitter Web App': 1, 'Twitter for iPhone': 1, 'Twitter for Advertisers': 1}"
462,14293310,"{'Sprinklr': 194, 'Twitter Web App': 3, 'Periscope': 2, 'Twitter for iPhone': 1}"
463,5988062,"{'SocialFlow': 178, 'Twitter Web App': 11, 'Sprinklr Publishing': 9, 'TweetDeck': 2}"
464,218437274,"{'TweetDeck': 199, 'Twitter Web App': 1}"
465,95023423,"{'Buffer': 195, 'Twitter Media Studio': 5}"
466,16193578,{'Khoros': 200}
467,3108351,"{'SocialFlow': 181, 'Twitter Media Studio': 18, 'TweetDeck': 1}"
468,24742040,"{'Sprinklr Publishing': 186, 'Twitter Web App': 10, 'Twitter Media Studio': 4}"
469,69183155,{'Echobox Social': 200}
470,2883841,"{'SocialFlow': 184, 'Twitter Media Studio': 10, 'Twitter Web App': 4, 'Twitter for iPhone': 2}"
471,2557521,"{'TweetDeck': 90, 'Twitter Web App': 50, 'Twitter Media Studio': 30, 'Twitter Media Studio - LiveCut': 22, 'Sprinklr': 4, 'Twitter for iPhone': 3, 'Twitter for Advertisers': 1}"
472,807095,"{'SocialFlow': 176, 'Twitter Web App': 18, 'TweetDeck': 6}"
473,352132252,{'Twitter for iPhone': 197}
474,1661404440,"{'Twitter for Android': 189, '今日のツイライフ': 10}"
475,2928556470,{'Twitter for iPhone': 186}
476,2901953015,{'تطبيق قرآني': 200}
477,168789642,"{'Twittascope': 197, 'Tweepsmap': 3}"
478,3193080636,"{'Twitter for Android': 192, 'Twitter Web App': 8}"
479,2491508162,{'Twitter for iPhone': 196}
480,490645569,"{'fllwrs': 119, 'Twitter for iPhone': 67, 'Twitter for Android': 7}"
481,300415996,{'dlvr.it': 200}
482,709807650,"{'تطبيق قرآني': 175, 'Twitter for Android': 25}"
483,976973737,{'Twitter for iPhone': 195}
484,2385417602,{'Twitter for iPhone': 199}
485,1433472060,{'تطبيق قرآني': 200}
486,449470627,"{'Twitter for iPhone': 164, 'Crowdfire Inc.': 33, 'Twitter for Android': 2}"
487,1293787292,"{'Twitter for iPhone': 194, 'Instagram': 1}"
488,1334673584,{'twittbot.net': 200}
489,1524730152,"{'Twitter for iPhone': 143, 'Twitter Web App': 54, 'Twitter Web Client': 3}"
490,2359556900,{'Twitter for Android': 193}
491,2172327199,"{'Twitter for Android': 128, 'TweetDeck': 65, 'Twitter Web App': 6}"
492,1567185626,"{'Tweetbot for iΟS': 156, 'twittbot.net': 23, 'Twitter for iPhone': 9, '今日のツイライフ': 8, 'Twitter for iPad': 2, 'TweetDeck': 2}"
493,68075842,{}
494,972532340,"{'IFTTT': 136, 'Facebook': 64}"
495,170568448,"{'Twitter for iPhone': 194, 'Twitter Web App': 6}"
496,139954867,"{'hamoooooon': 115, 'Lagopus Free': 75, 'beeter (β)': 10}"
497,225313169,"{'twittbot.net': 182, 'Twitter Web App': 18}"
498,185218294,"{'Twitter for iPhone': 196, 'Peing': 3}"
499,245010194,{'Twitter for iPhone': 199}
500,2861336274,"{'Twitter for iPad': 180, 'Twitter Web App': 15}"
501,3210208413,{'Twitter for Android': 195}
502,288773752,{'dlvr.it': 200}
503,3166813130,{'Twitter for Android': 150}
504,419353120,"{'Twitter for Android': 186, 'fllwrs': 8, 'Unfollowspy': 4, 'Twitter Web App': 2}"
505,2477327017,{'Twitter for Android': 200}
506,2198788956,"{'Twitter for iPhone': 130, 'Twitter for iPad': 61}"
507,3365682132,"{'Twitter for iPhone': 185, 'Peing': 14}"
508,263300013,{'twittbot.net': 200}
509,1482179886,"{'Twitter for iPad': 137, 'Twitter for iPhone': 52, 'Twitter Web App': 8}"
510,3281348820,{'Twitter for Android': 199}
511,122965433,"{'Twitter Web Client': 122, 'Twitter Web App': 67, 'Twitter for iPhone': 11}"
512,211001312,"{'Twitter for iPhone': 184, 'fllwrs': 15}"
513,3018024769,{'Crowdfire Inc.': 200}
514,6781802,"{'Google': 155, 'Amazon': 20, 'Twitter Web Client': 20, 'Twitter for iPhone': 3, 'Instagram': 2}"
515,37260832,"{'Twitter Web Client': 192, 'Twitter for Websites': 5, 'Instagram': 1, 'Twitter for Android': 1}"
516,179201716,{'twittbot.net': 200}
517,1453275032,"{'Untappd': 179, 'Twitter Web App': 14, 'Twitter for Android': 6, 'Twitter Web Client': 1}"
518,3383003321,"{'WordPress.com': 167, 'erased5423693': 33}"
519,2309880170,"{'Biyon≡( ε:) Pro': 155, 'Twitter for Android': 45}"
520,121657291,"{'Twitter for iPhone': 194, 'Twitter Web App': 5}"
521,1196559378,{'Borntoworkout': 141}
522,1829011585,"{'Twitter for Android': 188, 'Twitter Web App': 7}"
523,377341555,{'Twitter for iPhone': 198}
524,423926299,{'RoundTeam': 196}
525,205990455,"{'Twitter for Android': 190, 'Twitter Web Client': 10}"
526,2795208109,"{'Twitter for Android': 195, 'Twitter Web Client': 3}"
527,1036461709,"{'Twitter for Android': 99, 'Twitter Web App': 52, 'Twitter Web Client': 20, 'twitterfeed': 18, 'Facebook': 6, 'Twibbon': 1}"
528,735385566,{'#PJNET': 200}
529,71020190,"{'Hootsuite Inc.': 178, 'TweetDeck': 22}"
530,1424000143,"{'IFTTT': 190, 'Twitter Web App': 10}"
531,625458452,{'twittbot.net': 199}
532,4113621027,{'IFTTT': 200}
533,85989198,"{'CoPromote': 178, 'Twitter Web Client': 5, 'Linkis: turn sharing into growth': 3}"
534,151041505,{'Twitter Web App': 200}
535,254603350,"{'Twitter for iPhone': 199, 'Twitter for iPad': 1}"
536,3082647453,{'dinheironaldo': 200}
537,2327994013,{'PythonBot101': 200}
538,250121556,"{'Twitter Web App': 112, 'Twitter for Android': 79, 'Hatena Blog / はてなブログ': 8, 'Twitter Web Client': 1}"
539,2221432382,{'Eastasianewsnet201408': 200}
540,55747577,"{'Twitter for Android': 117, 'Twitter Web App': 82, 'Libsyn On-Publish': 1}"
541,28403745,"{'Echofon': 169, 'Twitter for iPhone': 30}"
542,705187969,{'dlvr.it': 200}
543,1081628124,{'Twitter for Android': 192}
544,2943566101,{'erased1693945': 200}
545,2165381052,"{'Twitter Web Client': 127, 'Twitter Web App': 73}"
546,105821431,{'twittbot.net': 200}
547,4459687272,"{'Twitter for Android': 104, 'Twitter Web Client': 1}"
548,1618730976,{'Twitter for Android': 176}
549,3098765088,"{'kampungan.GA islami': 194, 'Twitter Web App': 6}"
550,176769813,"{'Tweetlogix': 198, 'Twitter for iPad': 1}"
551,276197452,"{'CALLY Playlist Update': 198, 'Instagram': 2}"
552,1607223709,{'twittbot.net': 200}
553,3019223383,{'twitterfeed': 200}
554,2955302197,"{'twitterfeed': 196, 'Twitter Web Client': 4}"
555,400750779,{'Twitter for iPhone': 199}
556,1070518597,{'dlvr.it': 200}
557,2303471682,{'Twitter for iPhone': 200}
558,1494549962,{'twittbot.net': 200}
559,385181678,{'alittitour': 196}
560,608171108,{'dlvr.it': 200}
561,591555224,"{'TweetDeck': 199, 'dlvr.it': 1}"
562,251724140,"{'Buffer': 106, 'Google': 64, 'OnlyWire App': 28, 'Twitter Web App': 2}"
563,2932938109,"{'Twitter for Android': 196, 'Periscope': 2}"
564,728249330,{'Twitcom - Comunidades ': 200}
565,87307603,"{'Twitter for iPhone': 194, 'Twitcom - Comunidades ': 1}"
566,3989896755,"{'Twitter for iPhone': 110, 'Instagram': 88, 'Facebook': 2}"
567,3990931,"{'TweetDeck': 80, 'Twitter for iPhone': 53, 'Twitter Web App': 35, 'Twitter for Android': 19, 'Twitter for iPad': 6, 'Twitter Web Client': 6, 'Tweetbot for iΟS': 1}"
568,555203372,"{'OrlandoMagicFanZone': 190, 'SocialOomph': 10}"
569,1201545410,{'erased9327737': 200}
570,3586579334,{'Post Planner Inc.': 200}
571,16257347,"{'IFTTT': 116, 'Twitter Web Client': 35, 'Roon Labs': 20, 'Buffer': 12, 'Twitter for Android': 7, 'Instagram': 4, 'WordPress.com': 4, 'Squarespace': 1, 'Hootsuite': 1}"
572,3384167860,{'Twitter for Android': 200}
573,2279725112,"{'Twitter for Android': 135, 'TweetDeck': 62, 'Twitter Web App': 1, 'Instagram': 1, 'Twitter Web Client': 1}"
574,106763540,{'Twitter for Android': 197}
575,1098366914,"{'Twitter for Android': 159, 'Twitter Web App': 36, 'Unfollowspy': 1}"
576,3137992297,{'twittbot.net': 200}
577,2334005046,{'BigUrl': 200}
578,223617437,{'twittbot.net': 200}
579,587364967,"{'Instagram': 165, 'Twitter for Android': 35}"
580,98421600,"{'Instagram': 168, 'Twitter for Android': 21, 'Fotoku': 11}"
581,341375420,{'twitterfeed': 200}
582,2160498763,"{'rise.global': 177, 'Sprout Social': 13, 'Twitter for Android': 10}"
583,16242863,"{'Tweetbot for iΟS': 169, 'PlayStation(R)4': 17, 'YoruFukurou': 14}"
584,2832528206,"{'oh3netid_test': 188, 'Twitter Web App': 6, 'TweetDeck': 6}"
585,347607131,{'twittbot.net': 200}
586,2416820011,{'twitterfeed': 200}
587,225206811,"{'TweetAlDia ': 172, 'Twitter for iPhone': 26}"
588,341863906,{'twitterfeed': 200}
589,762496814,"{'Tweetbot for Mac': 99, 'Twitter Web Client': 90, 'Tweetbot for iΟS': 7, 'Twitter Web App': 4}"
590,1638058898,"{'IFTTT': 162, 'LinkedIn': 20, 'Twitter Web Client': 8, 'Buffer': 6, 'XING': 3, 'Hootsuite': 1}"
591,78542537,"{'Tweetbot for iΟS': 78, 'Twitter Web Client': 64, 'Tweetbot for Mac': 50, 'Twitter for Android': 4}"
592,1586237918,"{'Twitter for Android': 175, 'Twitter Web App': 23}"
593,421077323,{'SAM Broadcaster Song Info': 200}
594,382258177,"{'TweetDeck': 134, 'Twitter Web App': 66}"
595,306701131,"{'Twitter for Android': 177, 'Twitter Web App': 13}"
596,161126952,"{'Facebook': 197, 'Google': 3}"
597,313981047,"{'Facebook': 181, 'Hootsuite': 17, 'Twitter for Websites': 1}"
598,44310851,{'dispotanapp': 195}
599,391628219,{'twittbot.net': 200}
600,701815436,"{'Instagram': 165, 'Smule': 14, 'Twitter for Android': 10, 'Ask.fm': 4, 'Path': 4, 'Twitter Web App': 1, 'Yome Live Android': 1, 'Mobile Web (M2)': 1}"
601,228285665,{'twittbot.net': 200}
602,63320347,"{'TwitPane for Android': 199, 'Twitter for Android': 1}"
603,768314389,"{'Around.io': 187, 'Twitter Web Client': 11, 'Etsy': 2}"
604,1081279532,"{'TweetDeck': 191, 'Twitter Web App': 8}"
605,115885449,"{'Tweetbot for iΟS': 100, 'Twitter for iPhone': 78, 'TweetDeck': 21, 'Twitter Web App': 1}"
606,3185320003,{'Twitter for iPhone': 196}
607,870188413,{'Application umconbo': 197}
608,114157893,"{'天龍さまのTwitTER': 183, 'TheWorld iOS': 7, 'おいでよ パクツイの森': 3, 'Twitter Web Client': 1}"
609,71382295,"{'Tweetlogix': 194, 'Twitter for iPhone': 6}"
610,2394340476,{'twittbot.net': 200}
611,131388296,{'Paper.li': 200}
612,2351661019,{'DragPlus': 200}
613,2444516970,"{'WordPress.com': 152, 'Twitter for iPhone': 44, 'Instagram': 4}"
614,184824665,"{'Tweetbot for iΟS': 195, 'Twitter Web Client': 5}"
615,38537315,{'Twitter for iPhone': 200}
616,2274848604,{'Twitter for iPhone': 199}
617,2209583375,{'Twitter for iPhone': 200}
618,30129478,"{'Twitter for iPhone': 144, 'Instagram': 52, 'Google': 3}"
619,322526117,{'Twitter for Android': 198}
620,1979190776,{'Zapier.com': 200}
621,211557827,"{'Twitter for iPhone': 156, 'Tweetlogix': 1}"
622,348332150,"{'dlvr.it': 164, 'Twitter Web App': 34}"
623,2399173802,{'twitterfeed': 200}
624,2164494214,{'Twitter for iPhone': 195}
625,2340008558,"{'Twitter for iPhone': 102, 'TweetDeck': 43, 'on TheWorld': 40, '読書メーター': 10, 'Twitter Web Client': 4}"
626,4080133834,"{'IFTTT': 183, 'Twitter Web App': 11, 'Twitter for Android': 6}"
627,223450467,{'twittbot.net': 200}
628,3021259014,{'twittbot.net': 200}
629,495103914,"{'تطبيــق دعـــاء': 110, ' تويت قرآن': 46, 'Twitter for iPhone': 43}"
630,713337475,{'Twitter for iPhone': 200}
631,382374582,{'TweetDeck': 179}
632,1518220519,"{'Twitter for iPhone': 198, 'Twitter Web App': 2}"
633,362909565,{'Twitter for Android': 200}
634,2379160873,{'twittbot.net': 200}
635,2530946646,"{'Twitter for Android': 193, 'Instagram': 6}"
636,127002708,{'Twitter for iPhone': 199}
637,28054874,"{'Echofon': 134, 'Twitter for iPhone': 62}"
638,1171100534,{'twittbot.net': 200}
639,2268691220,{'Tweetbot for iΟS': 200}
640,115873334,"{'TweetDeck': 102, 'ツイタマ for Android': 85, 'Foursquare': 7, 'Twitter Web App': 5, 'Twitter Web Client': 1}"
641,43310150,"{'Twitter for iPad': 121, 'Twitter for Android': 77}"
642,2568313562,"{'Revive Social App': 196, 'Paper.li': 4}"
643,200077738,{'twittbot.net': 200}
644,1853693322,"{'twitterfeed': 182, 'Twitter for Android': 17}"
645,2899662597,"{'Twitter for Android': 163, 'تطبيق تدبُّر': 32}"
646,3348071480,"{'Twitter for Android': 182, 'twimaker': 10}"
647,5460412,"{'Twitter for iPhone': 116, 'Tween': 75, 'Twitter Web App': 5, 'Twitter Web Client': 2, 'Twitter for iPad': 1}"
648,2378134129,{'twittbot.net': 199}
649,3322078934,{'twasul-news3': 200}
650,3627483613,{'Twitter for Android': 199}
651,1901949198,"{'Twitter for iPhone': 148, 'Twitter for iPad': 52}"
652,508783596,{'Twitter for Android': 194}
653,2363987964,{'Twitter for Android': 200}
654,42858599,{'Twitter for Android': 200}
655,2445321452,{'IFTTT': 200}
656,747958680386179072,{}
657,534745299,{'Twitter for iPhone': 199}
658,306806485,{'Twitter for iPhone': 200}
659,132433435,"{'Twitter for Android': 196, 'Hatena Blog / はてなブログ': 3}"
660,89934622,"{'Twitter for iPhone': 177, 'Twitcom - Comunidades ': 22}"
661,1592851670,{'炳五': 200}
662,366417743,{'twittbot.net': 200}
663,120143525,"{'Twitter for iPhone': 83, 'Twitter Web App': 58, 'Janetter': 40, 'Twitter Web Client': 18, 'Foursquare': 1}"
664,219992032,{'Twitter for iPhone': 200}
665,250920294,{'PardonMyCrumbs': 197}
666,129082472,"{'Twitter for iPhone': 177, 'twittbot.net': 12, 'ツイ廃あらーと': 4, 'Twitter for iPad': 3, 'Twitter Web Client': 3, 'Peing': 1}"
667,1355305712,"{'Twitter for iPhone': 197, 'Curious Cat': 1}"
668,2925665354,"{'Twitter for iPhone': 94, 'Twitter Web App': 93, 'Peing': 12, 'Twitter Web Client': 1}"
669,2875360759,"{'Twitter for iPhone': 178, 'Twitter for iPad': 12}"
670,3150644462,"{'autotweety.net': 191, 'Twitter for iPhone': 8}"
671,40398210,"{'Twitter Web Client': 168, 'Gleam Competition App': 12, 'Twitter Web App': 10, 'Congress Web': 4, 'Giveaway Tools Confirmation': 2, 'Share with Friends': 2, 'Daycause': 1, 'Avocado Salad Center': 1}"
