username,nFollowers,nFollowings,FollowersToFollowing,nLists,nFavs,nPosts,geo,location,url,description,verified,fav_tweets,fav_retweets,fav_replies,ret_tweets,ret_retweets,ret_replies,pop_fav_tweets,pop_fav_retweets,pop_fav_replies,pop_ret_tweets,pop_ret_retweets,pop_ret_replies,nPostMention,nPostQuote,nPostPlace,Tavg,labels
55176518,242144.0,20.0,12107.2,318.0,23.0,165029.0,0,1,1,1,1,345.0,0.0,0.0,64.0,0.0,0.0,0.08625000000000001,,0.0008618793052872216,0.016,0.2298924731182796,4.302693417591713e-05,1.0,0.0,0.0,1546.61,1
1181493252,69447.0,8340.0,8.326978417266186,363.0,4767.0,113220.0,0,1,1,1,0,441.0,0.0,0.0,129.0,0.0,0.0,0.0002643884892086331,,0.0008618793052872216,7.733812949640288e-05,0.2298924731182796,4.302693417591713e-05,0.0,0.0,0.0,1164.945,1
245823708,164039.0,112.0,1464.6339285714291,45.0,1069.0,9180.0,1,0,1,1,0,180.0,0.0,154.0,30.0,3.0,17.0,0.1461038961038961,0.0,0.00739247311827957,0.02435064935064935,0.008928571428571428,0.0008160522273425499,186.0,2.0,0.0,12513.24,1
59055175,121355.0,1904.0,63.73686974789916,177.0,1361.0,96976.0,1,1,1,1,0,391.0,0.0,20.0,400.0,512.0,7.0,0.0015211640211640213,0.0,0.00024428376001563417,0.0015561780267662618,0.012223071046600458,8.549931600547197e-05,56.0,21.0,7.0,72874.46,1
2934423981,610782.0,553.0,1104.488245931284,2193.0,2653.0,36368.0,1,0,1,1,0,1082.0,0.0,0.0,357.0,19042526.0,0.0,0.652200120554551,0.0,0.0008618793052872216,0.2151898734177216,177.4997296843832,4.302693417591713e-05,194.0,8.0,0.0,25167.279187817257,1
2607096499,1458657.0,131.0,11134.786259541985,1203.0,67.0,54078.0,0,1,1,1,1,153433.0,0.0,0.0,3524.0,0.0,0.0,5.856221374045801,,0.0008618793052872216,0.13450381679389314,0.2298924731182796,4.302693417591713e-05,2.0,0.0,0.0,8627.31,1
73420075,137838.0,985.0,139.93705583756346,295.0,2006.0,55213.0,1,1,1,1,0,8475.0,0.0,0.0,6466.0,0.0,0.0,0.04323648700354565,,0.0,0.03298727138229217,0.2298924731182796,0.0,1.0,3.0,0.0,5920.96,1
40589808,80552.0,216.0,372.9259259259259,478.0,409.0,55365.0,1,0,1,1,1,767.0,0.0,5.0,316.0,19394.0,0.0,0.02554622968292033,0.0,0.0014467592592592592,0.010524913402611243,1.995267489711934,0.0,77.0,2.0,9.0,28227.625,1
2780202108,327707.0,193795.0,1.6909982197683118,50.0,16070.0,24053.0,1,1,1,1,0,276.0,0.0,0.0,8.0,2870.0,0.0,2.687142170753281e-05,0.0,0.0008618793052872216,7.788817886241394e-07,0.00010074465039763421,4.302693417591713e-05,148.0,0.0,0.0,15665.825,1
398836690,111058.0,365.0,304.26849315068495,308.0,1358.0,81806.0,0,0,1,1,1,1751.0,0.0,136.0,564.0,45.0,63.0,0.029982876712328767,0.0,0.010070344316919659,0.009657534246575342,0.0410958904109589,0.004664938911514253,18.0,1.0,0.0,2799.28,1
36759246,97719.0,736.0,132.7703804347826,593.0,3350.0,12551.0,0,1,1,1,1,9425.0,0.0,1.0,1477.0,9620.0,0.0,0.0677550609615827,0.0,0.001358695652173913,0.010617954911433173,1.3070652173913044,0.0,38.0,12.0,0.0,154533.455,1
1033984048056729600,20633.0,258.0,79.97286821705426,166.0,285.0,10394.0,0,0,1,1,1,1307.0,0.0,8.0,978.0,113.0,7.0,0.028143841515934537,0.0,0.007751937984496123,0.021059431524547804,0.027374031007751938,0.0067829457364341076,64.0,1.0,0.0,3396.815,1
130668812,273972.0,215.0,1274.2883720930233,602.0,47389.0,30149.0,1,1,1,1,1,8276.0,0.0,47.0,545.0,0.0,0.0,0.458250276854928,,0.0018845228548516441,0.030177187153931338,0.2298924731182796,0.0,153.0,0.0,0.0,56050.69,1
1019791885,29848.0,15385.0,1.9400714982125449,34.0,1.0,86912.0,0,0,0,1,0,13.0,0.0,0.0,3.0,0.0,0.0,4.224894377640559e-06,,0.0008618793052872216,9.749756256093595e-07,0.2298924731182796,4.302693417591713e-05,0.0,0.0,0.0,2862.0,1
56246250,21687.0,6726.0,3.2243532560214097,206.0,97.0,327005.0,0,1,1,1,0,5.0,0.0,1.0,0.0,0.0,0.0,3.754464057764682e-06,,7.43383883437407e-05,0.0,0.2298924731182796,0.0,2.0,0.0,0.0,16609.315,1
27737579,162542.0,366.0,444.103825136612,366.0,1096.0,166857.0,1,1,1,1,0,1792.0,0.0,0.0,173.0,13.0,0.0,0.025238014759731843,0.0,0.0008618793052872216,0.0024364824516928626,0.0059198542805100176,4.302693417591713e-05,8.0,2.0,0.0,1287.705,1
14392252,125485.0,9839.0,12.753836772029677,1693.0,8160.0,31872.0,1,0,1,1,1,1118.0,0.0,0.0,249.0,2646.0,0.0,0.0006277869275445165,0.0,0.0,0.00013982016543701662,0.01494054273808314,0.0,133.0,0.0,21.0,9967.445,1
226061405,667515.0,573.0,1164.9476439790574,377.0,430.0,113041.0,1,1,1,1,1,48648.0,0.0,0.0,21065.0,0.0,0.0,0.4245026178010472,,0.0008618793052872216,0.1838132635253054,0.2298924731182796,4.302693417591713e-05,6.0,0.0,0.0,1490.4,1
47070156,117215.0,10.0,11721.5,496.0,179.0,268610.0,0,1,1,1,0,1101.0,0.0,0.0,117.0,3.0,0.0,0.5532663316582915,0.0,0.0008618793052872216,0.05879396984924622,0.3,4.302693417591713e-05,1.0,0.0,0.0,1073.49,1
16557431,166986.0,76158.0,2.192625856771449,838.0,9104.0,613824.0,1,1,1,1,1,72.0,0.0,96.0,9.0,0.0,0.0,0.00015756716300323014,,6.497614969205366e-06,1.9695895375403767e-05,0.2298924731182796,0.0,195.0,1.0,0.0,1484.155,1
129633845,92999.0,62758.0,1.4818668536282233,156.0,35682.0,65378.0,1,1,1,1,0,0.0,0.0,3.0,0.0,160238.0,0.0,0.003687792881367562,0.0,2.3901335287931425e-05,0.0011665307601703362,0.012895293481035538,0.0,200.0,1.0,0.0,5194.22,1
103652362,286967.0,645.0,444.91007751938,901.0,5641.0,203774.0,1,1,0,1,0,0.0,0.0,13377.0,0.0,12116.0,1717.0,0.003687792881367562,0.0,2.5924418604651165,0.0011665307601703362,0.10795687427604027,0.3327519379844961,170.0,0.0,0.0,3433.291208791209,1
2800469755,22798.0,3406.0,6.693482090428655,79.0,890.0,13847.0,0,1,0,1,0,40.0,0.0,7.0,26.0,406659.0,1.0,9.705769594735593e-05,0.0,6.227868823288671e-05,6.308750236578134e-05,2.842735508766044,8.896955461840959e-06,90.0,0.0,0.0,627307.5051020408,1
1342207069,92199.0,98342.0,0.9375343190091721,80.0,2325.0,61214.0,0,0,1,1,0,180.0,0.0,12.0,119.0,83.0,4.0,2.731861426632675e-05,0.0,1.0429328523327018e-06,1.8060639431627124e-05,5.274958817188994e-05,3.4764428411090063e-07,124.0,10.0,0.0,66010.005,1
1678548306,109496.0,103647.0,1.056431927600413,135.0,661.0,220346.0,0,0,1,1,0,0.0,0.0,0.0,0.0,14584.0,0.0,0.003687792881367562,0.0,0.0,0.0011665307601703362,0.0007328560723738588,0.0,200.0,2.0,0.0,5.695,1
62159419,103798.0,87977.0,1.179831092217284,1115.0,3716.0,390738.0,0,1,1,1,0,48.0,0.0,5.0,20.0,30.0,2.0,2.8416517953556047e-06,0.0,1.1366607181422416e-05,1.1840215813981684e-06,0.00017049910772133623,4.546642872568967e-06,7.0,1.0,0.0,69573.6432160804,1
367926511,119241.0,47842.0,2.492391622423812,144.0,105.0,9731.0,1,1,1,1,0,94.0,0.0,15.0,48.0,153645.0,0.0,1.1557651780247236e-05,0.0,3.9191505371849e-05,5.901779632466674e-06,0.15292898648527595,0.0,41.0,24.0,0.0,158051.34170854272,1
2532821389,138320.0,788.0,175.53299492385787,479.0,2650.0,37099.0,0,1,0,1,0,41743.0,0.0,2589.0,29380.0,126203.0,1973.0,0.5576142131979696,0.0,0.17292278920651885,0.3924659364146406,1.9066201353637904,0.13177932139994655,87.0,23.0,0.0,12195.898989898991,1
564474061,175821.0,1695.0,103.729203539823,972.0,1613.0,238415.0,1,1,0,1,0,1100.0,0.0,48.0,280.0,2292.0,4.0,0.009270965023177412,0.0,0.00024412572474824526,0.002359882005899705,0.09658659924146652,2.0343810395687112e-05,129.0,12.0,0.0,8771.58,1
244714785,135085.0,28716.0,4.7041718902354095,357.0,5382.0,539247.0,0,1,1,1,0,390.0,0.0,0.0,526.0,136842.0,0.0,0.0016976598412035105,0.0,0.0008618793052872216,0.0022896642986488373,0.024819569229697733,4.302693417591713e-05,196.0,1.0,0.0,13977.305,1
544333505,31864.0,24076.0,1.3234756604087057,72.0,2.0,59153.0,0,1,0,1,0,12.0,0.0,0.0,2.0,0.0,0.0,2.492108323641801e-06,,0.0008618793052872216,4.153513872736336e-07,0.2298924731182796,4.302693417591713e-05,0.0,0.0,0.0,10493.98,1
30323859,111546.0,52.0,2145.1153846153848,197.0,2482.0,37740.0,1,1,1,1,0,195.0,0.0,22.0,69.0,131569.0,1.0,0.09146341463414634,0.0,0.04230769230769231,0.0323639774859287,17.095764033264032,0.0019230769230769234,158.0,69.0,2.0,24402.396984924624,1
76593802,119093.0,92765.0,1.2838139384466123,975.0,55647.0,694836.0,1,1,1,1,0,299.0,0.0,0.0,376.0,3211.0,0.0,1.9534535785276903e-05,0.0,0.0,2.456516874670273e-05,0.0010180690612902304,0.0,111.0,2.0,0.0,192.25,1
600499984,36027.0,1939.0,18.580195977307888,256.0,795.0,117323.0,1,1,1,1,0,82.0,0.0,0.0,100.0,1406.0,0.0,0.00021466923920698044,0.0,0.0008618793052872216,0.0002617917551304639,0.2417053463984872,4.302693417591713e-05,29.0,0.0,0.0,29380.91,1
15032862,160829.0,2354.0,68.32158028887001,2946.0,2468.0,131594.0,0,1,1,1,1,304.0,0.0,1.0,217.0,2834.0,1.0,0.0009224420439373713,0.0,0.0004248088360237893,0.0006584536958368733,0.020405224428668118,0.0004248088360237893,63.0,4.0,0.0,973.985,1
40212757,159963.0,2121.0,75.41867043847242,2537.0,12768.0,40465.0,1,1,1,1,1,595.0,0.0,48.0,294.0,652.0,6.0,0.0037403740374037406,0.0,0.001331225559530743,0.001848184818481848,0.002846316377669513,0.00016640319494134288,123.0,3.0,0.0,5360.515,1
266956478,86690.0,88544.0,0.9790612576797976,589.0,5043.0,165859.0,1,1,1,1,0,1004.0,0.0,0.0,138.0,1.0,0.0,5.697987588829584e-05,0.0,0.0008618793052872216,7.831895291419148e-06,1.1293820021684135e-05,4.302693417591713e-05,199.0,0.0,0.0,7864.175,1
71208005,178774.0,781.0,228.90396927016644,835.0,5095.0,41167.0,0,1,1,1,1,3358.0,0.0,506.0,612.0,1423.0,23.0,0.06934864317872041,0.0,0.0076222038111019045,0.01263888315228615,0.03437779334670113,0.00034646380959554114,147.0,17.0,0.0,8141.325,1
488970833,80428.0,44134.0,1.8223591788643683,302.0,7751.0,67592.0,0,1,1,1,0,50.0,0.0,8.0,20.0,158519.0,0.0,1.6184477144281374e-05,0.0,1.394354953968857e-05,6.47379085771255e-06,0.0306988545761374,0.0,131.0,12.0,0.0,32101.225,1
21273590,98017.0,1446.0,67.78492392807746,788.0,77.0,60277.0,0,1,1,1,0,3776.0,0.0,208.0,216.0,9527.0,0.0,0.03897524824012717,0.0,0.0013076826354834652,0.0022295163188208334,0.2864573937097841,0.0,157.0,11.0,0.0,8320.53,1
203145074,123370.0,43336.0,2.846824810780875,161.0,543.0,147319.0,1,0,1,1,1,324.0,0.0,66.0,32.0,0.0,7.0,0.00028755626872665823,,8.752777017435534e-06,2.8400619133497115e-05,0.2298924731182796,9.283248351825563e-07,180.0,5.0,1.0,2553.49,1
14105540,106899.0,46710.0,2.2885677585099558,1814.0,2205.0,75759.0,1,1,1,1,0,89.0,0.0,0.0,64.0,28.0,0.0,1.0134965859968932e-05,0.0,0.0,7.2880653375057495e-06,5.449485218271345e-05,0.0,152.0,1.0,2.0,4834.195,1
486624314,41550.0,16200.0,2.564814814814815,32.0,252.0,57452.0,1,1,1,1,0,17.0,0.0,0.0,3.0,2220.0,0.0,5.4655349794238675e-06,0.0,0.0008618793052872216,9.645061728395064e-07,0.01712962962962963,4.302693417591713e-05,25.0,0.0,0.0,33749.035,1
34239016,140799.0,590.0,238.642372881356,1147.0,126.0,137908.0,1,1,1,1,0,1588.0,0.0,0.0,545.0,0.0,0.0,0.013457627118644068,,0.0008618793052872216,0.00461864406779661,0.2298924731182796,4.302693417591713e-05,12.0,0.0,0.0,1507.62,1
57339160,226432.0,634.0,357.1482649842271,1854.0,658.0,88534.0,1,1,1,1,1,442.0,0.0,109.0,328.0,192.0,78.0,0.005667974660819163,0.0,0.003183783152237411,0.004206098843322818,0.013166918118227951,0.002278303540133193,114.0,0.0,0.0,3995.685,1
2811559122,621144.0,362.0,1715.867403314917,2174.0,53.0,403077.0,1,1,1,1,1,4868.0,0.0,1882.0,1458.0,186.0,589.0,0.11300431774919913,0.0,0.07220687538367096,0.033845582431867784,0.0570902394106814,0.02259821976672805,41.0,1.0,0.0,788.915,1
34927577,119448.0,27639.0,4.321719309671116,2526.0,139.0,75103.0,0,1,1,1,1,2570.0,0.0,0.0,1475.0,17.0,0.0,0.0004696189435145258,0.0,0.0008618793052872216,0.0002695283819781812,0.00030753645211476535,4.302693417591713e-05,35.0,0.0,0.0,3894.89,1
461804603,99857.0,25611.0,3.8989887157861856,2114.0,10834.0,328657.0,0,1,1,1,0,819.0,0.0,1.0,1370.0,181.0,0.0,0.0001786505405651246,0.0,1.9522861270547808e-05,0.00029884156358268713,0.0003719618831546478,0.0,21.0,0.0,0.0,109757.795,1
2363231167,54771.0,1.0,54771.0,36.0,24358.0,171477.0,0,1,0,0,0,12.0,0.0,0.0,2.0,0.0,0.0,0.06,,0.0008618793052872216,0.01,0.2298924731182796,4.302693417591713e-05,0.0,0.0,0.0,1263.23,1
41246008,115926.0,15103.0,7.6756935708137455,1475.0,5752.0,101749.0,1,1,1,1,0,203.0,0.0,1.0,216.0,1067.0,0.0,8.842788292322543e-05,0.0,3.3106005429384885e-05,9.409075227298864e-05,0.0015358307736153775,0.0,52.0,0.0,0.0,86469.855,1
47923477,241063.0,411.0,586.5279805352798,1857.0,657.0,131540.0,1,0,1,1,1,996.0,0.0,33.0,412.0,96.0,12.0,0.013242391607833751,0.0,0.006176305446378439,0.005477776448220386,0.0583941605839416,0.0022459292532285235,7.0,4.0,0.0,1810.08,1
25552667,105067.0,192.0,547.2239583333334,1999.0,794.0,39116.0,0,1,1,1,0,937.0,0.0,1.0,218.0,0.0,0.0,0.024772631133671744,,0.001736111111111111,0.005763536379018611,0.2298924731182796,0.0,26.0,26.0,0.0,15735.145,1
6776102,167212.0,2563.0,65.24073351541163,1223.0,1364.0,34121.0,1,1,1,1,0,21.0,0.0,0.0,20.0,0.0,0.0,4.0967616074912205e-05,,0.0008618793052872216,3.901677721420211e-05,0.2298924731182796,4.302693417591713e-05,0.0,0.0,0.0,3600.225,1
9983602,73220.0,53061.0,1.3799212227436346,576.0,674.0,134512.0,0,1,1,1,0,88.0,0.0,1.0,25.0,0.0,1.0,9.755697382701595e-06,,6.282077860072998e-07,2.7715049382674993e-06,0.2298924731182796,6.282077860072998e-07,30.0,0.0,0.0,2700.02,1
9609372,148849.0,1155.0,128.87359307359307,1464.0,1194.0,145733.0,1,1,1,1,1,345.0,0.0,2.0,192.0,57.0,0.0,0.0016412159269302124,0.0,0.0008658008658008657,0.0009133723419437707,0.003084415584415585,0.0,21.0,0.0,0.0,2461.45,1
1388988012,4544.0,172.0,26.41860465116279,24.0,72.0,48697.0,1,1,1,1,0,439.0,0.0,0.0,205.0,0.0,0.0,0.012761627906976743,,0.0008618793052872216,0.005959302325581396,0.2298924731182796,4.302693417591713e-05,123.0,0.0,0.0,9099.0,1
16542230,124320.0,537.0,231.50837988826817,696.0,0.0,164147.0,1,1,1,1,1,3782.0,0.0,0.0,154.0,14.0,0.0,0.035569851212309316,0.0,0.0008618793052872216,0.0014483757500517278,0.01303538175046555,4.302693417591713e-05,10.0,0.0,0.0,12600.19,1
1484162798,104877.0,65388.0,1.6039181501192878,1567.0,4565.0,63974.0,0,1,0,1,0,63.0,0.0,0.0,30.0,247.0,0.0,5.3825672487699535e-06,0.0,0.0008618793052872216,2.5631272613190262e-06,0.00017987864381698113,4.302693417591713e-05,22.0,2.0,0.0,188561.375,1
20812193,188315.0,252.0,747.281746031746,1341.0,225.0,129238.0,1,1,1,1,1,1180.0,0.0,0.0,465.0,130.0,0.0,0.02531102531102531,0.0,0.0008618793052872216,0.009974259974259974,0.03439153439153439,4.302693417591713e-05,22.0,3.0,0.0,2602.5,1
911951797622902784,3805.0,0.0,25.984380119274057,46.0,0.0,1.0,0,0,1,1,0,21.0,0.0,0.0,20.0,0.0,0.0,0.003687792881367562,,0.0008618793052872216,0.0011665307601703362,0.2298924731182796,4.302693417591713e-05,1.0,0.0,0.0,13138.243750000001,1
1002309236,109064.0,95595.0,1.1408964904022176,416.0,121.0,257404.0,1,1,1,1,0,6.0,0.0,1151.0,9.0,9700.0,29.0,3.138239447669857e-05,0.0,0.00011921167010785496,4.707359171504786e-05,0.0013177888589782517,3.0035955109711507e-06,150.0,0.0,0.0,154544.16666666663,1
2655791,112103.0,2865.0,39.12844677137871,1832.0,5172.0,89333.0,1,1,0,1,1,4064.0,0.0,572.0,1474.0,10362.0,193.0,0.014776032577079696,0.0,0.0025928696085764148,0.005359220477021524,0.1339538491370952,0.000874866843453231,97.0,19.0,0.0,37955.55,1
100766356,161839.0,5544.0,29.191738816738816,591.0,13750.0,234346.0,0,1,1,1,1,4189.0,0.0,334.0,5800.0,38.0,33.0,0.09444895382395382,0.0,0.0003204537779005864,0.13077200577200576,0.0017135642135642135,3.166160081053698e-05,192.0,0.0,0.0,610.715,1
953692489,89765.0,2304.0,38.96050347222222,410.0,20646.0,46798.0,0,0,0,1,0,106.0,0.0,52.0,6.0,43212.0,6.0,0.003286210317460317,0.0,0.003224206349206349,0.00018601190476190475,0.10477770018621974,0.0003720238095238095,198.0,15.0,0.0,3055.39,1
2835312057,23574.0,4380.0,5.382191780821918,81.0,5272.0,41829.0,1,1,1,1,0,325.0,0.0,1.0,211.0,224.0,3.0,0.0005621281306212811,0.0,0.00022831050228310504,0.0003649508786495088,0.0007633067539017242,0.0006849315068493152,154.0,8.0,0.0,221234.62,1
189231119,68470.0,641.0,106.81747269890795,253.0,447.0,22613.0,0,1,0,0,1,715.0,0.0,1.0,141.0,5.0,0.0,0.005720228809152366,0.0,0.0015600624024961,0.0011280451218048722,0.0019500780031201247,0.0,94.0,0.0,0.0,69997.935,1
21658412,85031.0,93234.0,0.9120170753158718,2630.0,0.0,1055874.0,0,1,1,1,0,49.0,0.0,0.0,12.0,0.0,0.0,2.6277967265160784e-06,,0.0008618793052872216,6.435420554733249e-07,0.2298924731182796,4.302693417591713e-05,0.0,0.0,0.0,172799.965,1
380944344,160636.0,355.0,452.49577464788734,240.0,28016.0,16753.0,1,1,1,1,1,2106.0,0.0,24.0,241.0,181177.0,3.0,0.04427159974774017,0.0,0.0020486555697823306,0.005066218204750893,15.465386256935554,0.0002560819462227913,69.0,4.0,0.0,11355.365,1
36204399,315710.0,133.0,2373.7593984962405,2550.0,427.0,102433.0,0,1,1,1,1,3752.0,0.0,0.0,891.0,0.0,0.0,0.14105263157894735,,0.0008618793052872216,0.03349624060150376,0.2298924731182796,4.302693417591713e-05,0.0,0.0,0.0,5192.98,1
243173367,80925.0,519.0,155.92485549132945,398.0,410197.0,427748.0,1,1,1,1,0,17.0,0.0,29.0,1.0,663636.0,1.0,0.0008852783419257408,0.0,0.0024294211275864962,5.207519658386711e-05,9.133443435177536,8.377314233056881e-05,166.0,11.0,0.0,982.155,1
103618826,84878.0,97584.0,0.8697942285620593,214.0,4218.0,235526.0,0,0,1,1,0,6.0,0.0,9.0,4.0,628399.0,1.0,8.783641346356545e-06,0.0,5.123790785374652e-06,5.85576089757103e-06,0.03679754292272738,5.693100872638502e-07,196.0,7.0,0.0,3572.67,1
34238668,187648.0,523.0,358.79158699808784,1823.0,2392.0,104309.0,1,1,1,1,1,604.0,0.0,0.0,286.0,181.0,0.0,0.006175805973354057,0.0,0.0008618793052872216,0.002924305477449105,0.026621561994410944,4.302693417591713e-05,24.0,2.0,0.0,726.265,1
415781653,93883.0,14808.0,6.340018908698001,275.0,33.0,78827.0,1,0,1,1,0,265.0,0.0,6.0,276.0,0.0,5.0,8.992830169214522e-05,,0.0004051863857374392,9.366117459257387e-05,0.2298924731182796,0.000337655321447866,11.0,0.0,0.0,3658.59,1
31744917,135870.0,3292.0,41.27278250303768,614.0,104.0,69699.0,0,1,1,1,1,911.0,0.0,0.0,267.0,0.0,0.0,0.0013836573511543135,,0.0008618793052872216,0.00040552855407047385,0.2298924731182796,4.302693417591713e-05,21.0,0.0,0.0,1453.89,1
14448642,430255.0,311.0,1383.4565916398715,669.0,19.0,603063.0,1,1,1,1,1,2198.0,0.0,0.0,440.0,0.0,0.0,0.03533762057877814,,0.0008618793052872216,0.00707395498392283,0.2298924731182796,4.302693417591713e-05,0.0,0.0,0.0,634.355,1
79194034,174866.0,21079.0,8.295744579913658,284.0,240.0,145268.0,1,1,1,1,0,16598.0,0.0,11158.0,1033.0,66.0,422.0,0.01093637163896664,0.0,0.004268887089887658,0.0006806405532625941,0.0007827695810996726,0.00016145100841840756,21.0,9.0,0.0,3606.74,1
178866422,102614.0,19919.0,5.151563833525778,182.0,50.0,65737.0,0,1,1,1,0,65.0,0.0,0.0,21.0,20.0,0.0,1.648088901465075e-05,0.0,0.0,5.324594912425627e-06,0.001004066469200261,0.0,3.0,0.0,0.0,277957.93,1
118667208,170572.0,737.0,231.44097693351426,2103.0,1237.0,80197.0,0,1,1,1,0,151661.0,0.0,8532.0,12402.0,40815.0,192.0,2.3121522113640176,0.0,0.20672610971118435,0.1890750537404906,1.006907610706797,0.0046520643535568895,118.0,26.0,0.0,11262.225,1
313481830,53144.0,9248.0,5.746539792387543,283.0,33944.0,192455.0,0,1,1,1,0,16.0,0.0,0.0,18.0,70.0,0.0,1.1534025374855825e-05,0.0,0.0008618793052872216,1.2975778546712805e-05,0.0001513840830449827,4.302693417591713e-05,52.0,0.0,0.0,3118.52,1
60851517,106752.0,29204.0,3.655389672647584,1585.0,58.0,74499.0,0,1,1,1,1,3747.0,0.0,0.0,4374.0,0.0,0.0,0.0006415217093548829,,0.0008618793052872216,0.0007488700178057801,0.2298924731182796,4.302693417591713e-05,0.0,0.0,0.0,20615.105,1
1564498860,84480.0,88148.0,0.9583881653582612,118.0,243.0,10282.0,0,1,1,1,0,229.0,0.0,0.0,40.0,42.0,0.0,1.3322582184042454e-05,0.0,0.0008618793052872216,2.3270885910991197e-06,9.529427780550893e-05,4.302693417591713e-05,186.0,0.0,0.0,587996.735,1
218570536,152706.0,0.0,25.984380119274057,2034.0,6.0,46833.0,0,0,1,1,0,9150.0,0.0,0.0,1158.0,0.0,0.0,0.003687792881367562,,0.0008618793052872216,0.0011665307601703362,0.2298924731182796,4.302693417591713e-05,0.0,0.0,0.0,4902.3,1
190608775,143855.0,3.0,47951.66666666666,275.0,3.0,127891.0,0,1,1,1,1,12004.0,0.0,117.0,536.0,4787.0,1.0,20.41496598639456,0.0,13.0,0.9115646258503399,1595.666666666667,0.1111111111111111,14.0,0.0,0.0,4754.105,1
14607140,162673.0,2269.0,71.69369766416924,3668.0,8288.0,51540.0,1,1,1,1,1,5132.0,0.0,0.0,1368.0,315.0,0.0,0.012030794332492522,0.0,0.0008618793052872216,0.0032069615445927072,0.011568973115910092,4.302693417591713e-05,15.0,0.0,0.0,6971.16,1
16308920,133358.0,29517.0,4.518006572483653,1036.0,442.0,130603.0,1,1,1,1,0,1168.0,0.0,1.0,246.0,140.0,0.0,0.00026205574203843024,0.0,3.3878781719009385e-05,5.5193247038915954e-05,9.88131133471107e-05,0.0,56.0,0.0,131.0,3285.445,1
280986369,103918.0,10954.0,9.486762826364798,3114.0,0.0,75154.0,0,0,1,1,0,3742.0,0.0,0.0,895.0,0.0,0.0,0.001708051853204309,,0.0008618793052872216,0.000408526565638123,0.2298924731182796,4.302693417591713e-05,0.0,0.0,0.0,3690.0,1
2150223160,160550.0,162275.0,0.9893698967801572,138.0,1215.0,77632.0,0,0,0,1,0,65.0,0.0,3.0,70.0,85565.0,4.0,2.0027730704051763e-05,0.0,4.62178400862733e-06,2.1568325373594208e-05,0.0029959314295318,6.162378678169774e-06,180.0,0.0,0.0,7795.175,1
920610398,165629.0,13636.0,12.146450572015256,165.0,27569.0,4643.0,0,0,1,1,0,11588.0,0.0,47.0,4346.0,5169.0,7.0,0.014403547936419547,0.0,0.0008616896450572018,0.00540195196165683,0.0028501511920017127,0.00012833675564681723,140.0,9.0,0.0,54885.586734693876,1
567373425,108349.0,11.0,9849.90909090909,186.0,600.0,77077.0,1,1,1,1,0,1134.0,0.0,0.0,191.0,1095.0,0.0,0.5542521994134897,0.0,0.0008618793052872216,0.09335288367546432,7.1103896103896105,4.302693417591713e-05,14.0,0.0,0.0,3995.72,1
710772673,101332.0,173.0,585.7341040462428,142.0,5168.0,14518.0,1,1,1,1,0,9867.0,0.0,79.0,1220.0,246.0,3.0,0.36560693641618497,0.0,0.02075669994745139,0.04520527641914925,0.06771263418662263,0.0007882291119285338,53.0,0.0,145.0,40872.0351758794,1
247062249,93441.0,71205.0,1.3122814409100485,658.0,453.0,911.0,0,0,0,1,0,53.0,0.0,12.0,19.0,32074.0,0.0,1.1277723517032553e-05,0.0,7.021978793624042e-06,4.0429574872380854e-06,0.0041707953301240285,0.0,135.0,23.0,0.0,148904.60606060605,1
14276189,383000.0,827.0,463.1197097944377,1992.0,7618.0,31992.0,1,1,1,1,1,656.0,0.0,254.0,87.0,12116.0,14.0,0.012018614195155913,0.0,0.002792129273386831,0.0015939320655161042,0.6104393389762193,0.00015389688908431351,133.0,37.0,9.0,25849.495,1
123750057,16540.0,671.0,24.649776453055143,59.0,374.0,7873.0,1,1,1,1,0,16.0,0.0,0.0,13.0,4.0,0.0,0.00012104064696225801,0.0,0.0008618793052872216,9.834552565683464e-05,0.001987083954297069,4.302693417591713e-05,6.0,0.0,0.0,53372.085,1
706253784,115965.0,774.0,149.82558139534885,288.0,51.0,58970.0,1,1,1,1,0,802.0,0.0,18.0,446.0,31095.0,4.0,0.008781150089782329,0.0,0.0009689922480620156,0.0048832829676345646,0.7048143614851078,0.0002153316106804479,82.0,8.0,0.0,13430.276381909549,1
737927700,245154.0,266986.0,0.9182279220633291,834.0,28279.0,24763.0,1,1,1,1,0,1.0,0.0,17.0,1.0,1296.0,6.0,3.745514746091555e-06,0.0,1.2734750136711287e-05,3.745514746091555e-06,2.5021583046054928e-05,4.494617695309866e-06,200.0,74.0,0.0,2574.435,1
111809956,87629.0,96370.0,0.9092974992217496,338.0,838.0,505824.0,1,1,1,1,0,265.0,0.0,24.0,3.0,945.0,0.0,3.437273010272905e-05,0.0,3.2768441805978052e-06,3.8912524644598953e-07,0.00022286264114633936,0.0,120.0,0.0,0.0,773.055,1
776489862,86006.0,1784.0,48.20964125560538,278.0,174804.0,109395.0,1,1,1,1,0,0.0,0.0,74.0,0.0,3211.0,23.0,0.003687792881367562,0.0,0.0011522172396611855,0.0011665307601703362,0.010974926173028546,0.00035812157448928745,200.0,2.0,0.0,3693.45,1
47302521,131122.0,177.0,740.8022598870058,901.0,67.0,188516.0,1,1,1,1,1,243.0,0.0,3.0,210.0,0.0,5.0,0.006968940893056871,,0.005649717514124294,0.006022541512518283,0.2298924731182796,0.009416195856873824,25.0,0.0,0.0,1033.86,1
